text,Tag,sentiment,temp_list
"ইমরুল, সাব্বির, লিটন এই গুলারে চিরতরে দল থেকে বহিস্কার করা হোক।",negative,0,"['ইমরুল', 'সাব্বির', 'লিটন', 'গুলারে', 'চিরতরে', 'দল', 'বহিস্কার', 'হোক']"
"ইমরুল, সাব্বির, লিটন এই গুলারে চিরতরে দল থেকে বহিস্কার করা হোক।",negative,0,"['ইমরুল', 'সাব্বির', 'লিটন', 'গুলারে', 'চিরতরে', 'দল', 'বহিস্কার', 'হোক']"
"সাব্বির,ইমরুল তোদের মতো আবাল প্লেয়ার কেমনে দলে চ্যান্স পাই বুঝলাম না,তুদের থেকে পাড়ায় পাড়ায় গিয়ে ম্যাচ খেলতে হবে",negative,0,"['সাব্বিরইমরুল', 'তোদের', 'আবাল', 'প্লেয়ার', 'কেমনে', 'দলে', 'চ্যান্স', 'পাই', 'বুঝলাম', 'নাতুদের', 'পাড়ায়', 'পাড়ায়', 'ম্যাচ', 'খেলতে']"
নির্বাচকদের আর পাপন এই প্যনেলের কোন প্রয়োজন নেই। ওরা যতদিন থাকবে এর থেকে ভাল কিছু আশা করা যায় না।,negative,0,"['নির্বাচকদের', 'পাপন', 'প্যনেলের', 'প্রয়োজন', 'নেই', 'যতদিন', 'ভাল', 'আশা', 'যায়', 'না']"
"রাইট কথা বলছেন এই নান্নো হালা যদি নির্বাচক থাকে, বাংলাদেশ ক্রিকেট এর খতি ছাড়া লাভ হবেনা",negative,0,"['রাইট', 'কথা', 'বলছেন', 'নান্নো', 'হালা', 'নির্বাচক', 'থাকে', 'বাংলাদেশ', 'ক্রিকেট', 'খতি', 'ছাড়া', 'লাভ', 'হবেনা']"
১ বছর আগে আমাদের হোম মেসে টিম দেখেন।৩ টা প্লেয়ার চেজ হইছে আর ৩ টা প্লেয়ার আমাদের পাথক্য গরে দিলো।,negative,0,"['১', 'বছর', 'হোম', 'মেসে', 'টিম', 'দেখেন৩', 'টা', 'প্লেয়ার', 'চেজ', 'হইছে', '৩', 'টা', 'প্লেয়ার', 'পাথক্য', 'গরে', 'দিলো']"
মোসাদ্দেক কিন্তু ভালো খেলে দল থেকে বাদ পরছে। চোখের সমস্যার কারনে,negative,0,"['মোসাদ্দেক', 'ভালো', 'খেলে', 'দল', 'বাদ', 'পরছে', 'চোখের', 'সমস্যার', 'কারনে']"
চোখের সমস্যা পর যখন দেখে তার ছিট হারাইছে।।তখন বা আমি ভাল খেলে দলে ছিট হারাইলাম।।,negative,0,"['চোখের', 'সমস্যা', 'ছিট', 'হারাইছেতখন', 'ভাল', 'খেলে', 'দলে', 'ছিট', 'হারাইলাম']"
প্লেয়ার ভাইদের কে বলছি শরীরে অসুক নিয়ে খেলেন ইনজুরি হয়েন না।তাহলে বাদ।,neutral,2,"['প্লেয়ার', 'ভাইদের', 'বলছি', 'শরীরে', 'অসুক', 'খেলেন', 'ইনজুরি', 'হয়েন', 'নাতাহলে', 'বাদ']"
না বাদ যাবেন না বাপের টেহা থাকা লাগবে।।বোডে নতুন করে টেহা দিয়ে ভর্তি হওয়া লাগবো,negative,0,"['বাদ', 'যাবেন', 'বাপের', 'টেহা', 'লাগবেবোডে', 'টেহা', 'দিয়ে', 'ভর্তি', 'হওয়া', 'লাগবো']"
"শেষের দিকে ব্যাটিংয়ে বিশ্বখ্যাত সময়ের সেরা লেজেন্ড স্যার পাপন,নান্নু এবং মহা গতিদানব সুজন কাক্কুদের নামালেই তো আমরা ম্যাচটা জিতে যেতাম।",negative,0,"['শেষের', 'ব্যাটিংয়ে', 'বিশ্বখ্যাত', 'সময়ের', 'সেরা', 'লেজেন্ড', 'স্যার', 'পাপননান্নু', 'মহা', 'গতিদানব', 'সুজন', 'কাক্কুদের', 'নামালেই', 'ম্যাচটা', 'জিতে', 'যেতাম']"
বুঝলাম না টিম ম্যানেজমেন্ট এতো বড়ো ভুল কিভাবে করলো কাক্কুদের না নামিয়ে,negative,0,"['বুঝলাম', 'টিম', 'ম্যানেজমেন্ট', 'এতো', 'বড়ো', 'ভুল', 'কিভাবে', 'করলো', 'কাক্কুদের', 'নামিয়ে']"
এই বিরাট ভুলের জন্য টিম ম্যানেজমেন্টের সদস্যদের বিরুদ্ধে প্রয়োজনীয় ব্যবস্থা গ্রহন করাসহ তাদেরকে বিচারের আওতায় আনার জন্যে রাষ্ট্রপতির কাছে জাতির পক্ষ থেকে জোর দাবি জানাচ্ছি.,negative,0,"['বিরাট', 'ভুলের', 'টিম', 'ম্যানেজমেন্টের', 'সদস্যদের', 'বিরুদ্ধে', 'প্রয়োজনীয়', 'ব্যবস্থা', 'গ্রহন', 'করাসহ', 'তাদেরকে', 'বিচারের', 'আওতায়', 'আনার', 'জন্যে', 'রাষ্ট্রপতির', 'জাতির', 'পক্ষ', 'জোর', 'দাবি', 'জানাচ্ছি']"
পীরবাবা ম্যাছরাফির ঝার-ফুক ছিলো না এই ম্যাচে,negative,0,"['পীরবাবা', 'ম্যাছরাফির', 'ঝার-ফুক', 'ছিলো', 'ম্যাচে']"
"পীর বাবা ম্যাছরাফি তার রিকশা গতির বোলিং স্পিড দিয়ে এই টেস্ট সিরিজে খেলতে চেয়েছিলেন, কিন্তু তার সমকামী প্রেমিকা পাপনের সাথে কোন এক বিষয়ে ঝগড়া হওয়ায় পাপন তাকে এই টেস্টে রাখেনি।.",negative,0,"['পীর', 'বাবা', 'ম্যাছরাফি', 'রিকশা', 'গতির', 'বোলিং', 'স্পিড', 'দিয়ে', 'টেস্ট', 'সিরিজে', 'খেলতে', 'চেয়েছিলেন', 'সমকামী', 'প্রেমিকা', 'পাপনের', 'সাথে', 'এক', 'বিষয়ে', 'ঝগড়া', 'হওয়ায়', 'পাপন', 'টেস্টে', 'রাখেনি']"
" হুম ভাই, পীরবাবার কারিশমা ১৬ কোটি জনতা বুঝে, খালি বিসিবি বস বুঝলো না!.",negative,0,"['হুম', 'ভাই', 'পীরবাবার', 'কারিশমা', '১৬', 'জনতা', 'বুঝে', 'খালি', 'বিসিবি', 'বস', 'বুঝলো', 'না']"
মুখ সামলা সামনে থাকলে তোর কবর দিয়ে দিতাম জ্যান্ত.,negative,0,"['মুখ', 'সামলা', 'থাকলে', 'তোর', 'কবর', 'দিয়ে', 'দিতাম', 'জ্যান্ত']"
টেস্টে মাশরাফির কি দোষটা ছিল ? সে তো টেস্ট খেলেই না | এখানেও তাকে টেনে আনতে হবে ?,negative,0,"['টেস্টে', 'মাশরাফির', 'দোষটা', 'টেস্ট', 'খেলেই', '|', 'এখানেও', 'টেনে', 'আনতে']"
পাঠা বাবুরা যথারীতি হামলে পড়ছে।,negative,0,"['পাঠা', 'বাবুরা', 'যথারীতি', 'হামলে', 'পড়ছে']"
"তাদের চর্মরোগ আছে, তবে সেটা চামড়ায় না হয়ে মনে আর মাথায় হয়েছে।",negative,0,"['চর্মরোগ', 'আছে', 'চামড়ায়', 'মাথায়', 'হয়েছে']"
"যারা সাকিবের বদলে মাহমুদুল্লাহকে মূল ক্যাপ্টেন করা কথা বলছিলো, তাদের ভুল ভাঙানোর জন্য মামুকে ধন্যবাদ।",negative,0,"['সাকিবের', 'মাহমুদুল্লাহকে', 'মূল', 'ক্যাপ্টেন', 'কথা', 'বলছিলো', 'ভুল', 'ভাঙানোর', 'মামুকে', 'ধন্যবাদ']"
এটা বিপিএল না। আন্তর্জাতিক ক্রিকেটে অধিনায়কত্ব অনেক বড় ব্যাপার।.,negative,0,"['বিপিএল', 'না', 'আন্তর্জাতিক', 'ক্রিকেটে', 'অধিনায়কত্ব', 'বড়', 'ব্যাপার']"
মাহমুদুল্লাহর সে যোগ্যতা নাই। হবেও না।,negative,0,"['মাহমুদুল্লাহর', 'যোগ্যতা', 'নাই', 'হবেও', 'না']"
 লেংটাদেশের ক্রিকেট খেলার কোন যোগ্যতা নাই এদের চেয়ে আফগানিস্তান টিম অনেক উন্নতি করেছে,negative,0,"['লেংটাদেশের', 'ক্রিকেট', 'খেলার', 'যোগ্যতা', 'আফগানিস্তান', 'টিম', 'উন্নতি']"
জানা গেছে বাংলাদেশ টিম হারার পর মদন মার্কা ফানরা মংগল গ্রহে যাওয়ার টিকিট নিশ্চিত করে এখন মিরপুর রিকশাপললিতে ল্যানড করার সিদ্ধান্ত নিয়েছে,negative,0,"['বাংলাদেশ', 'টিম', 'হারার', 'মদন', 'মার্কা', 'ফানরা', 'মংগল', 'গ্রহে', 'টিকিট', 'নিশ্চিত', 'মিরপুর', 'রিকশাপললিতে', 'ল্যানড', 'সিদ্ধান্ত', 'নিয়েছে']"
সাব্বির বালের প্লেয়ার।,negative,0,"['সাব্বির', 'বালের', 'প্লেয়ার']"
"যে হোটেলে নিয়ে মাইর দেয় ,যে মাঠে দর্শককে মার দেয়।তার আর খেলার শক্তি থাকে",negative,0,"['হোটেলে', 'মাইর', 'দেয়', 'যে', 'মাঠে', 'দর্শককে', 'মার', 'দেয়তার', 'খেলার', 'শক্তি']"
"স্পিন বিষে নীল করার জন্য বোলিং উইকেট বানাইছে, এখন নিজেরাই লাল- নীল, হলুদ-টিয়া বাত্তি দেখতাছে।",negative,0,"['স্পিন', 'বিষে', 'নীল', 'বোলিং', 'উইকেট', 'বানাইছে', 'নিজেরাই', 'লাল-', 'নীল', 'হলুদ-টিয়া', 'বাত্তি', 'দেখতাছে']"
"নায়ক রুবেল উচিৎ কথাই বলেছিল। বাজে খেলার জন্য শাস্তির ব্যবস্থা করা হোক, যেমন ২/১ ম্যাচ জিতলেই বাড়ি গাড়ি দেওয়া হয়",negative,0,"['নায়ক', 'রুবেল', 'উচিৎ', 'কথাই', 'বলেছিল', 'বাজে', 'খেলার', 'শাস্তির', 'ব্যবস্থা', 'হোক', '২/১', 'ম্যাচ', 'জিতলেই', 'বাড়ি', 'গাড়ি']"
"সহজ কথা ক্রিকেট ১১ জনের খেলা, আপনি যদি নাচতে না জানেন উঠান তো বাঁকা হবেই।",negative,0,"['সহজ', 'কথা', 'ক্রিকেট', '১১', 'খেলা', 'নাচতে', 'জানেন', 'উঠান', 'বাঁকা', 'হবেই']"
"পেশাদার ক্রিকেটে অজুহাত খুজবেন না,সেটা ব্যাটিং উইকেট হোক বা স্পিন উইকেট।",negative,0,"['পেশাদার', 'ক্রিকেটে', 'অজুহাত', 'খুজবেন', 'নাসেটা', 'ব্যাটিং', 'উইকেট', 'স্পিন', 'উইকেট']"
তা নাহলে গেটের দারোয়ানের চাকুরী নেন তাহলে বুঝবেন পেশাদারিত্ব কি?,negative,0,"['নাহলে', 'গেটের', 'দারোয়ানের', 'চাকুরী', 'নেন', 'বুঝবেন', 'পেশাদারিত্ব', 'কি']"
"টেস্ট ম্যাচে প্রয়োজন অভিজ্ঞ খেলোয়ার, যারা অভিজ্ঞ তাদের সুযোগ দেয়া হয়না জিতবে কি ভাবে",negative,0,"['টেস্ট', 'ম্যাচে', 'প্রয়োজন', 'অভিজ্ঞ', 'খেলোয়ার', 'অভিজ্ঞ', 'সুযোগ', 'দেয়া', 'হয়না', 'জিতবে']"
এরাই বাংলাদেশ প্লেয়ার Triseries ফাইনালে এর 50 ওভারে ওভার প্রতি 3 3.50 রেটে রান করে অলআউট হয় আর 90 অভারের খেলায় ওভার প্রতি 4 করে অলআউট হয়!,negative,0,"['এরাই', 'বাংলাদেশ', 'প্লেয়ার', 'Triseries', 'ফাইনালে', '50', 'ওভারে', 'ওভার', '3', '350', 'রেটে', 'রান', 'অলআউট', '90', 'অভারের', 'খেলায়', 'ওভার', '4', 'অলআউট', 'হয়']"
আমি বুঝি না কিছু বেজন্মা বাংলাদেশী আর কিছুই ভারতীয় ফকিন্নির পুলারা দেশের ব্যাপার নিয়া এতো পাছায় জলন হয় কেন,negative,0,"['বুঝি', 'বেজন্মা', 'বাংলাদেশী', 'ভারতীয়', 'ফকিন্নির', 'পুলারা', 'দেশের', 'ব্যাপার', 'নিয়া', 'এতো', 'পাছায়', 'জলন']"
"এতোইই চুলকানী হলে হিজড়াদের কাছে যা চুল্কানি মিটিয়ে দিবেনে, ",negative,0,"['এতোইই', 'চুলকানী', 'হিজড়াদের', 'চুল্কানি', 'মিটিয়ে', 'দিবেনে']"
যে দিন বেগম খালেদা জিয়ার রায় সেই দিন বাংলাদেশের টেষ্ট খেলা।,negative,0,"['বেগম', 'খালেদা', 'জিয়ার', 'রায়', 'বাংলাদেশের', 'টেষ্ট', 'খেলা']"
এক মমিনুল ছাড়া কেউ সালা ভাল ব্যাটিং করা শেখেনি ,negative,0,"['এক', 'মমিনুল', 'ছাড়া', 'সালা', 'ভাল', 'ব্যাটিং', 'শেখেনি']"
"কুত্তারা,,এসব আবাল দের বাদ দিয়ে নিউ পাইবলাইন এর ক্রিকেটার দের সুযোগ দেওয়া উচিত",negative,0,"['কুত্তারাএসব', 'আবাল', 'দের', 'বাদ', 'দিয়ে', 'নিউ', 'পাইবলাইন', 'ক্রিকেটার', 'দের', 'সুযোগ']"
সাথে নানু আর সুজন এর পদত্যাগ করা উচিত!,negative,0,"['সাথে', 'নানু', 'সুজন', 'পদত্যাগ', 'উচিত']"
এই বাজিটাজির কথা এখানে আসছে কেন?,negative,0,"['বাজিটাজির', 'কথা', 'আসছে', 'কেন']"
"তিপক্ষের সামনে দাঁড়াতেই পারেনি,সেখানে বাজির কথা বলাটাই তো বাহুল্য!,",negative,0,"['তিপক্ষের', 'দাঁড়াতেই', 'পারেনিসেখানে', 'বাজির', 'কথা', 'বলাটাই', 'বাহুল্য']"
নিজেরাই খেলতে পারিনা আবার অন্যের জন্য খাদ কুড়ি।,negative,0,"['নিজেরাই', 'খেলতে', 'পারিনা', 'অন্যের', 'খাদ', 'কুড়ি']"
পমহাদেশের দলের সাথে আপনি এমন উইকেট কোন যুক্তিতে বানান আমি বুঝিনা।শুধু বিসিবিই বোঝে।,negative,0,"['পমহাদেশের', 'দলের', 'সাথে', 'উইকেট', 'যুক্তিতে', 'বানান', 'বুঝিনাশুধু', 'বিসিবিই', 'বোঝে']"
খেলার প্রথম ভুল হচ্ছে ভয় আর অদক্ষ ব্যাটিং।,negative,0,"['খেলার', 'ভুল', 'ভয়', 'অদক্ষ', 'ব্যাটিং']"
আমদের দেশের প্লেয়াররা ভয়টা একটু বেশি পায়।।,negative,0,"['আমদের', 'দেশের', 'প্লেয়াররা', 'ভয়টা', 'একটু', 'পায়']"
"ভাই তোরা খেলা বাদ দিয়ে দে,সাধারন জনগনের টাকা আর নষ্ট করিস না",negative,0,"['ভাই', 'তোরা', 'খেলা', 'বাদ', 'দিয়ে', 'দেসাধারন', 'জনগনের', 'টাকা', 'নষ্ট', 'করিস']"
"কসময় নিউজিল্যান্ড বলেছিলো বাংলাদেশ টেস্ট খেলার যোগ্য না, তখন আমারা তাদের গালি দিছিলাম, আজ কি বলবো আমরা_?",negative,0,"['কসময়', 'নিউজিল্যান্ড', 'বলেছিলো', 'বাংলাদেশ', 'টেস্ট', 'খেলার', 'যোগ্য', 'না', 'আমারা', 'গালি', 'দিছিলাম', 'বলবো', 'আমরা_']"
মামুর পোলারা কোচের বদ নাম করো এবার কোচ কি জিনিস দেখাই দিচে হাতুরে সিং ।,negative,0,"['মামুর', 'পোলারা', 'কোচের', 'বদ', 'নাম', 'করো', 'কোচ', 'জিনিস', 'দেখাই', 'দিচে', 'হাতুরে', 'সিং']"
মাহমুদ সুজন মাথা মোটা যখন খেলত দলের বোঝা হয়ে ।,negative,0,"['মাহমুদ', 'সুজন', 'মাথা', 'মোটা', 'খেলত', 'দলের', 'বোঝা', 'হয়ে']"
হাতুরে মাল চিনে ? ,negative,0,"['হাতুরে', 'মাল', 'চিনে']"
সহকারি যেসব কোচ ছিলো তাদের কাউকে আপত কালিন কোচ করা যেতো,negative,0,"['সহকারি', 'যেসব', 'কোচ', 'ছিলো', 'আপত', 'কালিন', 'কোচ', 'যেতো']"
মামুর বেটারা সবক্ষেতে বেশি বুঝে। তারাতারি একটা ভালো কোচ নিয়োগ না দিলে আবারও তলানিতে নামবে।,negative,0,"['মামুর', 'বেটারা', 'সবক্ষেতে', 'বুঝে', 'তারাতারি', 'একটা', 'ভালো', 'কোচ', 'নিয়োগ', 'দিলে', 'আবারও', 'তলানিতে', 'নামবে']"
" চুলকাবে কিন্তু খাওজ্জাবেন না,চুলকাতে থাকবে আর ধীরে ধীরে জলবে। ছাগল দিয়ে হালচাষ হয় না",negative,0,"['চুলকাবে', 'খাওজ্জাবেন', 'নাচুলকাতে', 'ধীরে', 'ধীরে', 'জলবে', 'ছাগল', 'হালচাষ']"
আজ T20 তে কেন সাদা পোশাখ ছিল?,negative,0,"['T20', 'তে', 'সাদা', 'পোশাখ', 'ছিল']"
এদের কে দল থেকে বাদ দিয়ে দিলে এরা বুঝতে পারবে। খেলাটা কত প্রোয়জন দেশের জন্য।,negative,0,"['দল', 'বাদ', 'দিয়ে', 'দিলে', 'বুঝতে', 'পারবে', 'খেলাটা', 'প্রোয়জন', 'দেশের', 'জন্য']"
সোনার ছেলারা কনডিশনে খাপ খাওয়াতে পারে নি।,negative,0,"['সোনার', 'ছেলারা', 'কনডিশনে', 'খাপ', 'খাওয়াতে', 'নি']"
মোসাদ্দেক কে বাদ দিয়ে সাব্বির বিড়াল কে কেনো দলে আনা হলো।,negative,0,"['মোসাদ্দেক', 'বাদ', 'দিয়ে', 'সাব্বির', 'বিড়াল', 'কেনো', 'দলে', 'আনা', 'হলো']"
"সবাই ভালো খেলেছে,ভালো পারফর্ম করেছে কায়েস,সাব্বির",negative,0,"['সবাই', 'ভালো', 'খেলেছেভালো', 'পারফর্ম', 'কায়েসসাব্বির']"
"চেমের খেলা খেলছে,আফগানিস্তানও জিতে যেতে পারতো এই ম্যাচে।",negative,0,"['চেমের', 'খেলা', 'খেলছেআফগানিস্তানও', 'জিতে', 'পারতো', 'ম্যাচে']"
গাধাকে দিয়ে কি ঘোড়ার কাজ হয়?,negative,0,"['গাধাকে', 'দিয়ে', 'ঘোড়ার', 'হয়']"
বাল ফেলাইচে মাগমুত থুক্কু মাহমুদ,negative,0,"['বাল', 'ফেলাইচে', 'মাগমুত', 'থুক্কু', 'মাহমুদ']"
বাংলাদেশ এর বোলিং ব্যাটিং এলমেল হয়ে গেছে। অবস্হা আরও খারাপ হবে।,negative,0,"['বাংলাদেশ', 'বোলিং', 'ব্যাটিং', 'এলমেল', 'হয়ে', 'গেছে', 'অবস্হা', 'খারাপ', 'হবে']"
বাংলাদেশ এর বোলিং ব্যাটিং এলমেল হয়ে গেছে। অবস্হা আরও খারাপ হবে।,negative,0,"['বাংলাদেশ', 'বোলিং', 'ব্যাটিং', 'এলমেল', 'হয়ে', 'গেছে', 'অবস্হা', 'খারাপ', 'হবে']"
বাংলাদেশ এর বোলিং ব্যাটিং এলমেল হয়ে গেছে। অবস্হা আরও খারাপ হবে।,negative,0,"['বাংলাদেশ', 'বোলিং', 'ব্যাটিং', 'এলমেল', 'হয়ে', 'গেছে', 'অবস্হা', 'খারাপ', 'হবে']"
মেডামের বদ দুয়া লাগসিলো লিজেন্ডদের উপ্রে,negative,0,"['মেডামের', 'বদ', 'দুয়া', 'লাগসিলো', 'লিজেন্ডদের', 'উপ্রে']"
এদের কি বলব ভাষা হারিয়ে ফেলেছি বলার কিছুই নাই,negative,0,"['বলব', 'ভাষা', 'হারিয়ে', 'ফেলেছি', 'বলার']"
" ধুর,,বালের কীর্তন ভাল লাগেনা।",negative,0,"['ধুরবালের', 'কীর্তন', 'ভাল', 'লাগেনা']"
অাজকে ক্রিকেটর কালো দিন ১৫জন ক্রিকেটার অাত্তহত্যা করেছে,negative,0,"['অাজকে', 'ক্রিকেটর', 'কালো', '১৫জন', 'ক্রিকেটার', 'অাত্তহত্যা']"
হাতুরে কে স্যালুট,negative,0,"['হাতুরে', 'স্যালুট']"
আসলে এখনও বাংলাদেশের ঐ দিন আসেনাই!!,negative,0,"['আসলে', 'বাংলাদেশের', 'আসেনাই']"
"সাব্বিরকে"" কেনো ২য় টেস্টে হুট করে নেয়া হলো?",negative,0,"['সাব্বিরকে', 'কেনো', '২য়', 'টেস্টে', 'হুট', 'নেয়া', 'হলো']"
"প্রধান নির্বাচক মিনহাজুল আবেদীন অদ্ভুত এক যুক্তি দেখিয়েছিলেন, ‘টি-টোয়েন্টি সিরিজে ওকে নিয়ে আমাদের পরিকল্পনা আছে।",negative,0,"['প্রধান', 'নির্বাচক', 'মিনহাজুল', 'আবেদীন', 'অদ্ভুত', 'এক', 'যুক্তি', 'দেখিয়েছিলেন', 'টি-টোয়েন্টি', 'সিরিজে', 'পরিকল্পনা', 'আছে']"
এই দেশের ক্রিকেটের প্রধান নির্বাচক কোন লেভেলের টেলেন্ট আমি বুঝে উঠতে পারতেছিনা!,negative,0,"['দেশের', 'ক্রিকেটের', 'প্রধান', 'নির্বাচক', 'লেভেলের', 'টেলেন্ট', 'বুঝে', 'উঠতে', 'পারতেছিনা']"
সে টেস্টকে T20 এর প্রস্তুতি হিসেবে মনে করে।,negative,0,"['টেস্টকে', 'T20', 'প্রস্তুতি', 'হিসেবে', 'করে']"
এর চেয়ে সুন্দর সিদ্ধান্ত আর কি হতে পারে? টি-টুয়েন্টির প্র্যাকটিস ম্যাচ টেষ্ট ক্রিকেট!! ,negative,0,"['চেয়ে', 'সুন্দর', 'সিদ্ধান্ত', 'পারে', 'টি-টুয়েন্টির', 'প্র্যাকটিস', 'ম্যাচ', 'টেষ্ট', 'ক্রিকেট']"
"স্পিন বিষে নীল করার জন্য বোলিং উইকেট বানাইছে, এখন নিজেরাই লাল- নীল, হলুদ-টিয়া বাত্তি দেখতাছে",negative,0,"['স্পিন', 'বিষে', 'নীল', 'বোলিং', 'উইকেট', 'বানাইছে', 'নিজেরাই', 'লাল-', 'নীল', 'হলুদ-টিয়া', 'বাত্তি', 'দেখতাছে']"
"স্পিন বিষে নীল করার জন্য বোলিং উইকেট বানাইছে, এখন নিজেরাই লাল- নীল, হলুদ-টিয়া বাত্তি দেখতাছে",negative,0,"['স্পিন', 'বিষে', 'নীল', 'বোলিং', 'উইকেট', 'বানাইছে', 'নিজেরাই', 'লাল-', 'নীল', 'হলুদ-টিয়া', 'বাত্তি', 'দেখতাছে']"
"সমস্যা হলো হারভজন সিং এর মত প্লেয়ার টিমে নাই তো,, তাই শ্রীসান্ত এর মতো থাপ্পরও খাইতেছে না। বলদ আর বিয়াদব প্লেয়ার...",negative,0,"['সমস্যা', 'হারভজন', 'সিং', 'মত', 'প্লেয়ার', 'টিমে', 'তো', 'শ্রীসান্ত', 'থাপ্পরও', 'খাইতেছে', 'না', 'বলদ', 'বিয়াদব', 'প্লেয়ার']"
"সাব্বির, তাসকিন কি ক্রিকেটার নাকি? ",negative,0,"['সাব্বির', 'তাসকিন', 'ক্রিকেটার', 'নাকি']"
"উনাদের একখ অবসর নেওয়া উচিৎ, উনারা যথেষ্ট নাম, ডাম কামিয়েছে, বাকি জীবনে ফেয়ার_অ্যান্ড লাভলির টিভি অ্যাড আর মডেলিং করে খাইতে পারবে।",negative,0,"['উনাদের', 'একখ', 'অবসর', 'উচিৎ', 'উনারা', 'নাম', 'ডাম', 'কামিয়েছে', 'বাকি', 'জীবনে', 'ফেয়ার_অ্যান্ড', 'লাভলির', 'টিভি', 'অ্যাড', 'মডেলিং', 'খাইতে', 'পারবে']"
যা দেখা যাচ্ছে বিসিবি তে চরম ভাবে সেচ্চাচারিতা চলছে।,negative,0,"['বিসিবি', 'তে', 'চরম', 'সেচ্চাচারিতা', 'চলছে']"
এইসব গুরুত্বপূর্ণ জায়গায় ভাল মানুষ বসানো দরকার।শালারা পলিটিক্স শুরু করছে এইসব জায়গাতেও!,negative,0,"['এইসব', 'গুরুত্বপূর্ণ', 'জায়গায়', 'ভাল', 'মানুষ', 'বসানো', 'দরকারশালারা', 'পলিটিক্স', 'এইসব', 'জায়গাতেও']"
সালা মিনহাজ আর কত বুঝাবি দেশের ক্রিকেটপ্রমী মানুষদের।,negative,0,"['সালা', 'মিনহাজ', 'বুঝাবি', 'দেশের', 'ক্রিকেটপ্রমী', 'মানুষদের']"
"না বুঝলে দায়িত্ত ছেড়ে সরে দাড়া এসব পাগলের মত কথা জাতি শুনতে চাই না,,",negative,0,"['বুঝলে', 'দায়িত্ত', 'ছেড়ে', 'সরে', 'দাড়া', 'এসব', 'পাগলের', 'মত', 'কথা', 'জাতি', 'শুনতে', 'চাই', 'না']"
এমন আবাল জিবনে এই প্রথম দেখলাম ।,negative,0,"['আবাল', 'জিবনে', 'দেখলাম']"
বাংলাদেশ হারায় সবচেয়ে খুশী একজন! সেটা হচ্ছে পীরবাবা ম্যাছরাফি !,negative,0,"['বাংলাদেশ', 'হারায়', 'সবচেয়ে', 'খুশী', 'একজন', 'পীরবাবা', 'ম্যাছরাফি']"
"পীরবাবা ম্যাছ টেস্ট খেলতে চেয়েছিলো, কিন্তু যেকোনো কারণেই হোক তার সমকামী প্রেমিকা পাপন তাকে টেস্ট দলে নেয়নি ",negative,0,"['পীরবাবা', 'ম্যাছ', 'টেস্ট', 'খেলতে', 'চেয়েছিলো', 'যেকোনো', 'কারণেই', 'সমকামী', 'প্রেমিকা', 'পাপন', 'টেস্ট', 'দলে', 'নেয়নি']"
"দয়াকরে চুপ থাকুন, আমরা জিতলে মনটা আনন্দে ভরে যায়, হারলে মনটা খারাপ হয়",negative,0,"['দয়াকরে', 'চুপ', 'থাকুন', 'জিতলে', 'মনটা', 'আনন্দে', 'ভরে', 'যায়', 'হারলে', 'মনটা', 'খারাপ']"
প্রতিযোগিতা/হাড্ডা হাড্ডি লড়াই করে হারলে মনে অনেক সাহস পাই,negative,0,"['প্রতিযোগিতা/হাড্ডা', 'হাড্ডি', 'লড়াই', 'হারলে', 'সাহস', 'পাই']"
" বাজে ভাবে হারলে বিভ্রান্ত হই, কোন সঠিক যুক্তি না দিতে পারলে কিছু বলার দরকার নাই",negative,0,"['বাজে', 'হারলে', 'বিভ্রান্ত', 'হই', 'সঠিক', 'যুক্তি', 'পারলে', 'বলার', 'দরকার']"
মন অদ্ভুত উদাহরণ দিয়া আমাদের বুজানোর চেষ্টা করবেন না।,negative,0,"['মন', 'অদ্ভুত', 'উদাহরণ', 'দিয়া', 'বুজানোর', 'না']"
"তাই বলে এমন হার না,যারা একবারো দুইশ রান করতে পারে না,",negative,0,"['হার', 'নাযারা', 'একবারো', 'দুইশ', 'রান', 'না']"
টেস্ট থেকে বাংলাদেশ কে বাদ দিয়া আবগান বাহিনি কে জায়গা করে দেয়া হোক,negative,0,"['টেস্ট', 'বাংলাদেশ', 'বাদ', 'দিয়া', 'আবগান', 'বাহিনি', 'জায়গা', 'দেয়া']"
" বুকাছুদা সাব্বির,,,বালের প্লেয়ার সাব্বির,আবাল এক টা প্লেয়ার সাব্বির",negative,0,"['বুকাছুদা', 'সাব্বিরবালের', 'প্লেয়ার', 'সাব্বিরআবাল', 'এক', 'টা', 'প্লেয়ার', 'সাব্বির']"
"হাসিনা,জিতলে ফ্লাট, গাড়ি, দাও,এখন হারল, এখন এক টা, এক টা, করে কেড়ে নাও,",negative,0,"['হাসিনাজিতলে', 'ফ্লাট', 'গাড়ি', 'দাওএখন', 'হারল', 'এক', 'টা', 'এক', 'টা', 'কেড়ে', 'নাও']"
"খেলতে পারলে সাব্বাস ,খেলতে না পারলে পুরো বংশেকে ধোয়াস।",negative,0,"['খেলতে', 'পারলে', 'সাব্বাস', 'খেলতে', 'পারলে', 'পুরো', 'বংশেকে', 'ধোয়াস']"
"কিছু দিন আগে সাকিব যখন খেলতে পারলো না তখন সবাই তার সমালোচনা করলো।,",neutral,2,"['সাকিব', 'খেলতে', 'পারলো', 'সবাই', 'সমালোচনা', 'করলো']"
